Borough,Year,median_household_income,renter_median_income,population,pop_density_1000sqmi,homeownership_rate,crime_rate_per1000,car_free_commute_pct,mean_travel_time_min,high_cost_purchase_loan_pct,high_cost_refi_loan_pct,fha_va_loan_pct,housing_voucher_pct,unemployment_rate,new_building_permits,rental_vacancy_rate,severe_crowding_rate,subway_proximity_pct,park_proximity_pct,renter_income_ratio,cost_pressure_index,affordability_stress,income_growth_yoy,renter_income_growth_yoy,income_gap,renter_share,borough_code,market_tightness,housing_burden_composite,supply_pipeline_rate,government_support_index,economic_vulnerability_idx,permit_growth_yoy,affordability_stress_lag1,cost_pressure_index_lag1,median_household_income_lag1,crime_rate_per1000_lag1,unemployment_rate_lag1,rental_vacancy_rate_lag1,supply_pipeline_rate_lag1,affordability_category
Manhattan,2013,93938.65940124515,76050.10488138207,1626159.0,71.7739698816462,0.230529890948941,17.546128560877655,0.880316557783397,30.8021788296992,0.0021674342996477,0.003356080098445,0.0027092928745597,0.0399704,0.0749195819842586,3552,0.0389466853237614,0.0279416057367335,0.9682958876597187,0.8961487089366429,0.8095719628757447,0.00276175719904635,0.003411379501380079,0.058090666650244316,0.0007319490308796972,17888.554519863086,0.769470109051059,0,22.754844708602246,0.1028611877209921,21.84288252255776,0.0426796928745597,0.11172736879075226,-0.3487348734873488,0.004362012068550055,0.00373376895568,88781.29480022805,17.496045670524317,0.0881048982426938,0.0367198650577397,33.68558881841034,Affordable
Manhattan,2014,97719.81939438188,79407.22618452906,1636268.0,72.22015199639239,0.226630352073133,16.61737622711006,0.883382614268652,31.2853463260213,0.0026065624041705,0.0049942374183634,0.0006133088009812,0.0371871,0.0656596542299758,9105,0.0390284952507915,0.027512706375644,0.9682958876597187,0.8961487089366429,0.8126010330008281,0.00380039991126695,0.004676833719042389,0.040251372728091095,0.04414354600014314,18312.593209852814,0.773369647926867,0,22.712563631890713,0.0931723606056198,55.64491880303227,0.0378004088009812,0.10672598976678789,1.5633445945945947,0.003411379501380079,0.00276175719904635,93938.65940124515,17.546128560877655,0.0749195819842586,0.0389466853237614,21.84288252255776,Affordable
Manhattan,2015,96937.5155435642,79409.87876019928,1644518.0,72.58428321082074,0.23543482543621,17.108061760445295,0.882367285053453,31.8250236602961,0.0023675643681562,0.0046273745737944,0.0002959455460195,0.0381038,0.0613487681289648,10358,0.0401856099204387,0.0292803541169554,0.9682958876597187,0.8961487089366429,0.8191862388355939,0.0034974694709753,0.004269443632191217,-0.00800558019515396,3.340471387391908e-05,17527.636783364913,0.76456517456379,0,22.13093951283974,0.09062912224592021,62.985020534892286,0.0383997455460195,0.10272108254073943,0.1376166941241077,0.004676833719042389,0.00380039991126695,97719.81939438188,16.61737622711006,0.0656596542299758,0.0390284952507915,55.64491880303227,Affordable
Manhattan,2016,98422.02202646516,83455.48909308374,1643734.0,72.54967971117081,0.230289472171997,17.045933617981657,0.877764540790224,32.4795719986552,0.0022924512854101,0.0041340295909486,0.0001637465203864,0.0375429,0.0549755417840061,3787,0.0454158780820743,0.0300142999253917,0.9682958876597187,0.8961487089366429,0.8479351203599841,0.00321324043817935,0.0037894885599445327,0.01531405539513564,0.0509459326225814,14966.532933381415,0.769710527828003,0,19.8350209902534,0.0849898417093978,23.03900752798202,0.0377066465203864,0.08881902855468714,-0.6343888781618072,0.004269443632191217,0.0034974694709753,96937.5155435642,17.108061760445295,0.0613487681289648,0.0401856099204387,62.985020534892286,Affordable
Manhattan,2017,105882.22046402504,83406.62787501862,1664727.0,73.47625020626103,0.246572313135781,16.568561258031487,0.872074410966576,32.4778263340686,0.0027379610243195,0.006268436578171,0.0,0.0373109,0.0535426446793551,4088,0.0463137917957669,0.0327266223528023,0.9682958876597187,0.8961487089366429,0.7877302488509597,0.004503198801245251,0.005716676245217119,0.07579806108386888,-0.000585476385029926,22475.592589006425,0.753427686864219,0,19.48793813523043,0.0862692670321574,24.55657894657803,0.0373109,0.11287028280191864,0.07948243992606274,0.0037894885599445327,0.00321324043817935,98422.02202646516,17.045933617981657,0.0549755417840061,0.0454158780820743,23.03900752798202,Moderate
Manhattan,2018,103894.6020296666,86628.50289613033,1628701.0,71.88616643280703,0.239556109738946,17.057978870091954,0.880646294859218,32.394510983889,0.0040015243902439,0.0076612903225806,0.0001905487804878,0.0374022,0.0491677344843284,2885,0.0458951782527055,0.0334901527163482,0.9682958876597187,0.8961487089366429,0.8338113935062188,0.00583140735641225,0.006993676749715411,-0.01877197536704256,0.03862852513279358,17266.099133536263,0.760443890261054,0,19.64822669516521,0.0826578872006766,17.71350296954444,0.037592748780487795,0.09284056693451348,-0.2942759295499021,0.005716676245217119,0.004503198801245251,105882.22046402504,16.568561258031487,0.0535426446793551,0.0463137917957669,24.55657894657803,Moderate
Manhattan,2019,112519.9776354956,94847.38096231,1628706.0,71.88638711839154,0.233327649071925,17.28049905381375,0.883712847540865,31.7170146390003,0.0058149779735682,0.0051043053706169,0.0003524229074889,0.036353,0.0423400262868574,4885,0.0465826443069974,0.0352597006228931,0.9682958876597187,0.8961487089366429,0.8429381426786686,0.0054596416720925495,0.006476918525412827,0.08302044030512845,0.09487498677005068,17672.596673185602,0.7666723509280751,0,19.386365577701604,0.0775997269097505,29.993135654930967,0.036705422907488905,0.08681269356785414,0.6932409012131715,0.006993676749715411,0.00583140735641225,103894.6020296666,17.057978870091954,0.0491677344843284,0.0458951782527055,17.71350296954444,Moderate
Manhattan,2021,96540.01811476448,78703.52516053549,1576876.0,69.59876034944352,0.249844422601091,16.597766397235763,0.842071634090684,31.680087310249,0.0052678771575879,0.0022848438690022,0.0003362474781439,0.036479,0.105907613356112,2962,0.0550978010895664,0.031783758350718,0.9682958876597187,0.8961487089366429,0.8152424942263281,0.00377636051329505,0.004632192924240103,-0.14201886506321237,-0.1702087673690187,17836.49295422899,0.750155577398909,0,16.63954390793194,0.13769137170683,18.783975404534026,0.036815247478143895,0.12262279932205716,-0.0253372820006581,,0.0024991536977971,,14.84104684110854,,0.0478776842898405,,Affordable
Manhattan,2022,103305.52875627537,83751.33723048549,1596273.0,70.45488800596068,0.243139216066799,20.695592123061736,0.853704975438336,31.2275341202965,0.0071052631578947,0.0030529172320217,0.0007894736842105,,0.0564997718164063,11984,0.0552718024453576,0.0305432031196552,0.9682958876597187,0.8961487089366429,0.8107149562931593,0.0050790901949582,0.006264951886642599,0.07007985676435458,0.06413705179855311,19554.19152578988,0.756860783933201,0,16.591506466172135,0.0870429749360615,75.07487754287644,0.0007894736842105,0.10442256683322987,3.0459149223497635,0.004632192924240103,0.00377636051329505,96540.01811476448,16.597766397235763,0.105907613356112,0.0550978010895664,18.783975404534026,Moderate
Manhattan,2023,104911.14013751638,84317.71791439698,1597451.0,70.50688152966937,0.254330387802175,19.6098789222131,0.888582585751979,30.7573333333333,0.0046221400508435,0.0265700483091787,0.0018488560203374,0.0360486,0.0699010533035429,2061,0.0552387827074934,0.0288162567475198,0.9682958876597187,0.8961487089366429,0.8037060487940006,0.0155960941800111,0.01940522185121511,0.015542356740935626,0.006762646456053734,20593.4222231194,0.745669612197825,0,16.600601058885694,0.09871731005106271,12.901804186795088,0.0378974560203374,0.11224125315332088,-0.828020694259012,0.006264951886642599,0.0050790901949582,103305.52875627537,20.695592123061736,0.0564997718164063,0.0552718024453576,75.07487754287644,Stressed
Queens,2005,59550.0,46160.0,2215339.0,,0.4577705702977255,13.078684839070776,0.5699201514944434,41.82567102089524,0.2469467061435973,0.3211772516043372,0.0048112509252405,,0.0778963899992959,23,,,0.5196484157765114,0.6294486695219041,0.7751469353484467,0.2840619788739672,0.36646210662791917,,,13390.0,0.5422294297022745,3,28.571428571428573,0.12451717349060785,0.10382158215966045,0.0048112509252405,0.12109978186033969,,,,,,,,,Stressed
Queens,2006,77517.71051200725,61453.872396918894,2255175.0,20.73184763288855,0.470391681288059,12.50295691605929,0.578851757329743,41.8480648272813,0.2789502569475627,0.3339599903591226,0.0037918475278151,,0.0749700022747913,9,,,0.5196484157765114,0.6294486695219041,0.7927720257862864,0.30645512365334265,0.38656147503362603,0.301724777699534,0.33132305885872815,16063.838115088358,0.5296083187119409,3,28.571428571428573,0.12159078576610324,0.03990821111443679,0.0037918475278151,0.11287919059540198,-0.6086956521739131,0.36646210662791917,0.2840619788739672,59550.0,13.078684839070776,0.0778963899992959,,0.10382158215966045,Stressed
Queens,2007,78303.63417202786,61590.2388208337,2270338.0,20.871241252300564,0.464093370020931,11.644670186698564,0.582326601872131,41.3403086833511,0.1222638157477317,0.2380884955752212,0.0057102975699511,,0.0662412578487927,0,,,0.5196484157765114,0.6294486695219041,0.7865565815952303,0.18017615566147643,0.229069541692802,0.010138633543606446,0.002219004573609906,16713.395351194158,0.535906629979069,3,28.571428571428573,0.11286204134010465,0.0,0.0057102975699511,0.11187387050142496,-1.0,0.38656147503362603,0.30645512365334265,77517.71051200725,12.50295691605929,0.0749700022747913,,0.03990821111443679,Stressed
Queens,2008,79425.34674402626,63908.5306893656,2293007.0,21.079637609119857,0.463482856936996,11.390710150813876,0.587506905664885,42.6937365619494,0.0522785740536567,0.1105129829005699,0.0633039323778022,,0.0703814335410751,27,,,0.5196484157765114,0.6294486695219041,0.8046364707142093,0.0813957784771133,0.10115845035568048,0.014325166179823379,0.03764057280693178,15516.81605466066,0.536517143063004,3,28.571428571428573,0.11700221703238704,0.11774931345608627,0.0633039323778022,0.10629798513074633,,0.229069541692802,0.18017615566147643,78303.63417202786,11.644670186698564,0.0662412578487927,,0.0,Stressed
Queens,2009,77785.70708328935,62149.5380977515,2306712.0,21.20562781910743,0.452707578494797,10.307028310518588,0.586823962766619,42.1990247488642,0.0264361405465699,0.032254321847082,0.1823759063022866,0.0285911,0.0985151575620974,0,0.0327112107083493,0.0424428957092803,0.5196484157765114,0.6294486695219041,0.7989840348330913,0.02934523119682595,0.036728182188216316,-0.020643783476591904,-0.02752359618724265,15636.16898553785,0.5472924215052031,3,26.517313584381927,0.1409580532713777,0.0,0.2109670063022866,0.1283010282334585,-1.0,0.10115845035568048,0.0813957784771133,79425.34674402626,11.390710150813876,0.0703814335410751,,0.11774931345608627,Affordable
Queens,2010,73614.67170685533,57660.70979473894,2233841.0,20.53572394519245,0.438424149200085,10.309140342727712,0.577953972996445,41.0587830990791,0.0107114669072048,0.0218308834230825,0.262149058518435,0.0279205,0.110991563864513,2502,0.0318222886731273,0.0451230575010481,0.5196484157765114,0.6294486695219041,0.78327741546349,0.016271175165143648,0.02077319586128432,-0.0536221310165359,-0.0722262536521564,15953.961912116385,0.561575850799915,3,27.157464569273078,0.1561146213655611,11.200439064373874,0.290069558518435,0.14011027086061884,,0.036728182188216316,0.02934523119682595,77785.70708328935,10.307028310518588,0.0985151575620974,0.0327112107083493,0.0,Affordable
Queens,2011,72276.72009300899,55978.97539944615,2247848.0,20.66449044437494,0.429503481188507,10.602310286248992,0.611458987155168,42.0390736362126,0.0126114649681528,0.0408639813193228,0.2625477707006369,0.0256468,0.0995926513763343,3114,0.0332949876000336,0.0464238017335871,0.5196484157765114,0.6294486695219041,0.774509071903233,0.026737723143737797,0.034522156180861886,-0.018175067317752425,-0.029166036999534795,16297.74469356284,0.570496518811493,3,26.113078046776096,0.1460164531099214,13.8532498638698,0.2881945707006369,0.13931819213595792,0.24460431654676262,0.02077319586128432,0.016271175165143648,73614.67170685533,10.309140342727712,0.110991563864513,0.0318222886731273,11.200439064373874,Affordable
Queens,2012,72392.89680032305,56572.12537412704,2272771.0,20.893607847039693,0.43573580538964,10.952150827680777,0.598048840882645,41.5980894658494,0.0077851304009342,0.0363086232980332,0.234072920721422,0.0243882,0.0960334463291872,1438,0.0327398923859828,0.0472805502951988,0.5196484157765114,0.6294486695219041,0.7814596165445141,0.0220468768494837,0.02821243271273743,0.0016073876507478602,0.01059594196657554,15820.771426196014,0.5642641946103599,3,26.49716087615067,0.143313996624386,6.3270782670141426,0.258461120721422,0.13528564197290902,-0.5382145150931278,0.034522156180861886,0.026737723143737797,72276.72009300899,10.602310286248992,0.0995926513763343,0.0332949876000336,13.8532498638698,Affordable
Queens,2013,73650.56356075738,57501.80662531683,2296175.0,21.10876106663468,0.438940481457915,10.772768305160907,0.603383563193921,42.2869642100256,0.0243458475540386,0.0216864224137931,0.1718998862343572,0.0234933,0.0890204343321995,3714,0.031094926992967,0.0471421333824613,0.5196484157765114,0.6294486695219041,0.780738175586141,0.023016134983915852,0.02947996614439461,0.017372792304516604,0.01643355707500027,16148.75693544055,0.561059518542085,3,27.704724273160252,0.1361625677146608,16.174725358476596,0.1953931862343572,0.13274133017491568,1.5827538247566064,0.02821243271273743,0.0220468768494837,72392.89680032305,10.952150827680777,0.0960334463291872,0.0327398923859828,6.3270782670141426,Affordable
Queens,2014,73513.65088191215,58011.06916958075,2321580.0,21.342309500398596,0.43069015311997,10.285490408166636,0.597960960401941,42.7809414481243,0.085533519892931,0.037816407441293,0.1580484243825282,0.024541,0.0768083415235846,4669,0.0312567011015782,0.0473081522185609,0.5196484157765114,0.6294486695219041,0.7891196869376844,0.061674963667112,0.07815666582397959,-0.0018589495073215723,0.00885646163401943,15502.581712331405,0.56930984688003,3,27.58110830873335,0.12411649374214549,20.111303508817272,0.1825894243825282,0.12453709227807226,0.25713516424340344,0.02947996614439461,0.023016134983915852,73650.56356075738,10.772768305160907,0.0890204343321995,0.031094926992967,16.174725358476596,Stressed
Queens,2015,77501.27111046294,61119.055450226064,2339150.0,21.50383069627468,0.432214437652307,9.683978864990555,0.597168239612187,43.6955921766247,0.0488146677566273,0.0285128205128205,0.1894195959360037,0.0249164,0.0682691893587336,12838,0.0300752211121617,0.0468252579627025,0.5196484157765114,0.6294486695219041,0.788620039058621,0.0386637441347239,0.049027088103007085,0.054243262043348395,0.05357574554538713,16382.215660236878,0.5677855623476931,3,28.510155268936224,0.11509444732143612,54.883184062586835,0.2143359959360037,0.12122471171258556,1.7496251874062967,0.07815666582397959,0.061674963667112,73513.65088191215,10.285490408166636,0.0768083415235846,0.0312567011015782,20.111303508817272,Moderate
Queens,2016,78940.40310215861,61654.14639378809,2333054.0,21.447790103784033,0.44102864328666,9.37295991425337,0.600491847119358,44.2846574393255,0.053274139844617,0.0179032853451458,0.179023307436182,0.0248617,0.0601127622854176,2295,0.0274072692223984,0.0465336654937537,0.5196484157765114,0.6294486695219041,0.7810214284566045,0.0355887125948814,0.045566883696403986,0.018569140493766456,0.008754895500598714,17286.25670837052,0.55897135671334,3,30.857274432393286,0.1066464277791713,9.836891902202007,0.203885007436182,0.12094326663027599,-0.8212338370462688,0.049027088103007085,0.0386637441347239,77501.27111046294,9.683978864990555,0.0682691893587336,0.0300752211121617,54.883184062586835,Moderate
Queens,2017,80290.06547370774,65303.43293609415,2358582.0,21.682469277849187,0.442725327523406,8.670601480307413,0.594818468616378,44.3817519823956,0.0723153996950555,0.0250223413762287,0.152798954476149,0.0244307,0.051791246198159,5609,0.027696914434951,0.047193207105031,0.5196484157765114,0.6294486695219041,0.813343874498132,0.0486688705356421,0.059837999721425186,0.017097231816798564,0.059189636962904135,14986.632537613594,0.557274672476594,3,30.583925648074647,0.09898445330319,23.781238048963317,0.177229654476149,0.10481759010101703,1.4440087145969498,0.045566883696403986,0.0355887125948814,78940.40310215861,9.37295991425337,0.0601127622854176,0.0274072692223984,9.836891902202007,Moderate
Queens,2018,84663.36506590752,68638.14849017508,2278906.0,20.95000696694293,0.452944385935973,8.45730584407732,0.589587341715513,45.2183822542396,0.0794701986754967,0.0381937911571025,0.14015850613397,0.0241747,0.0519132769700144,3880,0.0276037535155405,0.0495069467780623,0.5196484157765114,0.6294486695219041,0.8107184073860357,0.058831994916299604,0.07256773052185785,0.054468751101366175,0.05106493493755959,16025.21657573244,0.547055614064027,3,30.671315176130026,0.1014202237480767,17.025713215025103,0.16433320613396998,0.10637933718920395,-0.30825459083615614,0.059837999721425186,0.0486688705356421,80290.06547370774,8.670601480307413,0.051791246198159,0.027696914434951,23.781238048963317,Moderate
Queens,2019,88544.40712673099,72462.57243568542,2253858.0,20.719740437955775,0.441385657037392,8.474262400932433,0.588514904404557,44.170406667246,0.0866541560878684,0.0425471159337521,0.138205099900651,0.0236395,0.0462057860239059,6734,0.0284004291118514,0.0510994886099489,0.5196484157765114,0.6294486695219041,0.8183754884932696,0.06460063601081026,0.07893764771687874,0.045840867036199384,0.05571863503948937,16081.834691045573,0.558614342962608,3,29.93973510493529,0.0973052746338548,29.87765866350054,0.161844599900651,0.10135201673424431,0.7355670103092784,0.07256773052185785,0.058831994916299604,84663.36506590752,8.45730584407732,0.0519132769700144,0.0276037535155405,17.025713215025103,Stressed
Queens,2021,83765.20171876444,69359.9469283586,2331143.0,21.43022226056723,0.45647299941756,9.103040642206214,0.508672496956914,41.0140113496955,0.066994914843813,0.0117218341937443,0.111227701993704,0.0215816,0.11787883970402,5252,0.0297985998354301,0.0554953353258922,0.5196484157765114,0.6294486695219041,0.8280281728590538,0.03935837451877865,0.04753265143489048,-0.053975237545226484,-0.042816938497188706,14405.254790405845,0.54352700058244,3,28.736788397499048,0.1733741750299122,22.529720398963082,0.132809301993704,0.12703933380316493,0.08154859967051076,,0.0274403040999465,,8.416504268023136,,0.0285150742869537,,Moderate
Queens,2022,86808.49811214898,72641.2460461532,2278029.0,20.94194469666499,0.446097114614105,10.923565755366418,0.544400227635528,43.9786139708224,0.0471884713195818,0.0228073812979473,0.0926815484600169,,0.053063575130831,13795,0.0306265616406916,0.058401774366832,0.5196484157765114,0.6294486695219041,0.8367987884355178,0.034997926308764554,0.04182358625804993,0.03633127278320414,0.047308270307413025,14167.25206599578,0.5539028853858949,3,28.06894502156587,0.111465349497663,60.55673566930008,0.0926815484600169,0.09818626955149168,1.6266184310738767,0.04753265143489048,0.03935837451877865,83765.20171876444,9.103040642206214,0.11787883970402,0.0297985998354301,22.529720398963082,Affordable
Queens,2023,85035.9603506854,70375.30368511606,2252196.0,20.70446165437319,0.445853178622067,11.36396182127225,0.566617725979404,43.4272015715023,0.0359419503594195,0.0613370089593383,0.1052488810524888,0.0226278,0.0501073066986133,3733,0.031080845860911,0.059565956551839,0.5196484157765114,0.6294486695219041,0.8275946246139951,0.0486394796593789,0.058772106793305016,-0.020418942845591204,-0.031193605346437225,14660.656665569346,0.554146821377933,3,27.715536488665652,0.1096732632504523,16.574933975550973,0.12787668105248878,0.10091826414421508,-0.7293947082276186,0.04182358625804993,0.034997926308764554,86808.49811214898,10.923565755366418,0.053063575130831,0.0306265616406916,60.55673566930008,Moderate
